ID,URL,Language,Country_search,Newspaper,Type_of_newspaper ,Circulation,d,m,yr,Title,ID_Event,Year_event,Location_event,Country_event,Continent,lon,lat,lon2,lat2,lon3,lat3,Species,Genus,Family,Order,Bite,Death,Figure_species,Figure_bite,Expert_arachnologist,Expert_doctor,Expert_others,Sensationalism,Taxonomic_error,Venom_error,Anatomy_error,Photo_error,Quality_check,Contributor,Notes,POS,NEG,NEU
US_0025,http://bernews.com/2011/07/black-widow-spider-found-in-grapes/,English,USA,Ber News,Traditional newspaper,National,8.0,7.0,2011.0,Black Widow Spider Found In Grapes,NA_Bermuda_2011,2011.0,,Bermuda,N America,,,-64.36,62.29,-102.98,38.2,Latrodectus sp,Latrodectus,Theridiidae,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,Department of Environmental Protection,0.2,0.175,0.6166666666666667
US_0026,https://bangordailynews.com/2011/12/13/news/midcoast/shipment-to-biw-contains-unexpected-cargo-two-dozen-black-widow-spiders/,English,USA,Bangor Daily News,Traditional newspaper,Regional,13.0,12.0,2011.0,Shipment to BIW contains unexpected cargo: two dozen black widow spiders,"Bath, Maine_USA_2011",2011.0,"Bath, Maine",USA,N America,-69.91,43.93,-102.98,38.2,-102.98,38.2,Latrodectus sp,Latrodectus,Theridiidae,Araneae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,-,0.038461538461538464,0.07692307692307693,0.8461538461538461
US_0027,https://www.lemarssentinel.com/story/1759094.html,English,USA,Le Mars Daily Sentinel,Traditional newspaper,Regional,2.0,9.0,2011.0,Dutchmans last wish brings him to Le Mars music fest,"Le Mars, Iowa_USA_2010",2010.0,"Le Mars, Iowa",USA,N America,-96.22,42.78,-102.98,38.2,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,Ben said his wife knew to contact Floyd Valley Hospital because hed had to get a bad spider bite checked out there during his stay in Le Mars last year. ,0.0,1.0,0.0
US_0028,http://exclaim.ca/music/article/slayers_tom_araya_hospitalized_band_cancel_first_show_of_australian_tour,English,USA,Exclaim,Magazine,National,28.0,2.0,2011.0,"Slayers Tom Araya Hospitalized, Band Forced to Axe Soundwave Festival Date","Los Angeles, California_USA_2011",2011.0,"Los Angeles, California",USA,N America,-118.69,34.02,-102.98,38.2,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,Celebrity,0.0,0.1875,0.8125
US_0029,https://www.fstribune.com/story/1733071.html,English,USA,Fort Scott Tribune,Traditional newspaper,Regional,3.0,6.0,2011.0,Red Barn restaurant featured in magazine,"Fort Scott, Kansas_USA_1936",1936.0,"Fort Scott, Kansas",USA,N America,-94.74,37.82,-102.98,38.2,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,-,0.14666666666666667,0.04,0.8133333333333334
US_0030,https://www.reuters.com/article/us-tarantula-smuggling/german-man-gets-prison-in-tarantula-smuggling-case-idUSTRE74F70J20110516,English,USA,Reuters,Traditional newspaper,International,16.0,5.0,2011.0,German man gets prison in tarantula smuggling case,"Los Angeles, California_USA_2010",2010.0,"Los Angeles, California",USA,N America,-118.69,34.02,-102.98,38.2,-102.98,38.2,Brachypelma smithi ,Brachypelma,Theraphosidae,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,yes,Angela Chuang,-,0.0,0.0,1.0
US_0031,https://trib.com/news/local/casper/as-city-inspections-near-casper-housing-issues-continue/article_ba82f86a-289c-58fc-9581-2b3dffd6dcdc.html,English,USA,Casper Star Tribune,Traditional newspaper,Regional,20.0,3.0,2011.0,"As city inspections near, Casper housing issues continue","Casper, Wyoming_USA_2010",2010.0,"Casper, Wyoming",USA,N America,-106.46,42.82,-102.98,38.2,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,-,0.04,0.08,0.88
US_0032,https://www.sknvibes.com/news/newsdetails.cfm/41030,English,USA,SKN Vibes,Traditional newspaper,National,8.0,9.0,2011.0,Tarantulas on the prowl in St. Kitts,"John England Village, St. Peters_St Kitts & Nevis_2011",2011.0,"John England Village, St. Peters",St Kitts & Nevis,N America,-62.73,17.31,-62.77,17.35,-102.98,38.2,Mygalomorph,Unknown,Theraphosidae,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,yes,Angela Chuang,Tarantulas as a species but later goes on to quote Nat Geo; just stop short of suggesting an African species is what was found ,0.02702702702702703,0.13513513513513514,0.8378378378378378
US_0033,https://patch.com/connecticut/bethwood/my-husband-wants-me-dead,English,USA,Patch,Magazine,Regional,23.0,9.0,2011.0,My Husband Wants Me Dead,"Bethwood, CT_USA_2011",2011.0,"Bethwood, CT",USA,N America,-73.07,41.36,-102.98,38.2,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,yes,Angela Chuang,-,0.22988505747126436,0.27586206896551724,0.4942528735632184
US_0034,https://www.stamfordadvocate.com/news/article/Black-widow-spider-in-bag-of-grapes-2393538.php,English,USA,Stamford Advocate,Traditional newspaper,Regional,9.0,12.0,2011.0,Black widow spider in bag of grapes?,"Danbury, CT_USA_2011",2011.0,"Danbury, CT",USA,N America,-73.54,41.4,-102.98,38.2,-102.98,38.2,Latrodectus sp,Latrodectus,Theridiidae,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,"Did not call the spider an insect per se, but the whole article refers to what to do with biting bugs and biting insects",0.0,0.3333333333333333,0.6666666666666666
US_0035,https://www.stripes.com/news/pacific/iwakuni-battles-to-keep-black-widow-spiders-confined-to-base-1.145880,English,USA,Stars and Stripes,Magazine,Regional,7.0,6.0,2011.0,Iwakuni battles to keep black widow spiders confined to base,Iwakuni_Japan_2009,2009.0,Iwakuni,Japan,Asia,131.88,34.22,139.74,35.66,-102.98,38.2,Latrodectus elegans,Latrodectus,Theridiidae,Araneae,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,yes,Angela Chuang,Yaeyama spider is supposed to be a native Latrodectus there. Suguro said that L .elegans occurs on the Yaeyama islands and it might be a reference to that spider. ,0.021739130434782608,0.13043478260869565,0.8478260869565217
US_0035,https://www.stripes.com/news/pacific/iwakuni-battles-to-keep-black-widow-spiders-confined-to-base-1.145880,English,USA,Stars and Stripes,Magazine,Regional,7.0,6.0,2011.0,Iwakuni battles to keep black widow spiders confined to base,Iwakuni_Japan_2011,2011.0,Iwakuni,Japan,Asia,131.88,34.22,139.74,35.66,-102.98,38.2,Latrodectus geometricus,Latrodectus,Theridiidae,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,yes,Angela Chuang,-,0.0,0.14634146341463414,0.8536585365853658
US_0035,https://www.stripes.com/news/pacific/iwakuni-battles-to-keep-black-widow-spiders-confined-to-base-1.145880,English,USA,Stars and Stripes,Magazine,Regional,7.0,6.0,2011.0,Iwakuni battles to keep black widow spiders confined to base,Iwakuni_Japan_2000,2000.0,Iwakuni,Japan,Asia,131.88,34.22,139.74,35.66,-102.98,38.2,Latrodectus hasselti,Latrodectus,Theridiidae,Araneae,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,-,0.0,0.14634146341463414,0.8536585365853658
US_0035,https://www.stripes.com/news/pacific/iwakuni-battles-to-keep-black-widow-spiders-confined-to-base-1.145880,English,USA,Stars and Stripes,Magazine,Regional,7.0,6.0,2011.0,Iwakuni battles to keep black widow spiders confined to base,Iwakuni_Japan_2000,2000.0,Iwakuni,Japan,Asia,131.88,34.22,139.74,35.66,-102.98,38.2,Latrodectus mactans,Latrodectus,Theridiidae,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,-,0.0,0.14634146341463414,0.8536585365853658
US_0036,https://www.dailycamera.com/2011/07/18/friends-recall-jeff-seales-humor/,English,USA,Daily Camera,Traditional newspaper,Regional,18.0,7.0,2011.0,Friends recall Jeff Seale’s humor,"Erie, Colorado_USA_2011",2011.0,"Erie, Colorado",USA,N America,-105.11,40.05,-102.98,38.2,-102.98,38.2,Latrodectus sp,Latrodectus,Theridiidae,Araneae,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,yes,Angela Chuang,Celebrity,0.08571428571428572,0.02857142857142857,0.8571428571428571
US_0037,http://archive.jsonline.com/sports/autoracing/122785443.html/,English,USA,Milwaukee Wisconsin Journal Sentinel,Traditional newspaper,Regional,28.0,5.0,2011.0,"For A.J. Foyt, its about the place and the race",NA_USA_NA,,,USA,N America,,,-102.98,38.2,-102.98,38.2,Loxosceles reclusa,Loxosceles,Sicariidae,Araneae,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,yes,Angela Chuang,Celebrity,0.15079365079365079,0.07936507936507936,0.7698412698412699
US_0038,https://www.cnn.com/2012/06/04/world/asia/india-spiders-swarm/index.html,English,USA,CNN,Traditional newspaper,International,4.0,6.0,2012.0,Web of doubt surrounds India spider attack,Sadiya_India_2012,2012.0,Sadiya,India,Asia,95.62,27.85,77.8,20.42,-102.98,38.2,Mygalomorph,Unknown,Theraphosidae,Araneae,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,yes,Angela Chuang,head of the department of life sciences ,0.06521739130434782,0.2608695652173913,0.6739130434782609
US_0039,https://www.foxnews.com/world/2-people-dead-after-swarms-of-venomous-spiders-invade-indian-town,English,USA,Newscore,Traditional newspaper,National,3.0,6.0,2012.0,2 people dead after swarms of venomous spiders invade Indian town,Sadiya_India_2012,2012.0,Sadiya,India,Asia,95.62,27.85,77.8,20.42,-102.98,38.2,Mygalomorph,Unknown,Theraphosidae,Araneae,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,yes,Angela Chuang,head of the department of life sciences ,0.03278688524590164,0.2786885245901639,0.6885245901639344
US_0040,https://www.nydailynews.com/news/world/people-dead-swarms-spiders-attack-indian-town-article-1.1089698,English,USA,NY Daily News,Traditional newspaper,National,4.0,6.0,2012.0,Two people dead after swarms of spiders attack Indian town,Sadiya_India_2012,2012.0,Sadiya,India,Asia,95.62,27.85,77.8,20.42,-102.98,38.2,Mygalomorph,Unknown,Theraphosidae,Araneae,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,yes,Angela Chuang,head of the department of life sciences ,0.0,0.1,0.9
US_0041,https://www.nydailynews.com/life-style/health/woman-20-surgeries-spider-bite-article-1.1173704,English,USA,NY Daily News,Traditional newspaper,National,3.0,10.0,2012.0,A four-year nightmare! Woman goes through series of painful surgeries after spider bite,"Nashville, Tennessee_USA_2008",2008.0,"Nashville, Tennessee",USA,N America,-87.07,36.19,-102.98,38.2,-102.98,38.2,Loxosceles reclusa,Loxosceles,Sicariidae,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,yes,Angela Chuang,"Shows a picture of her leg bound up, not the actual bite",0.019230769230769232,0.28846153846153844,0.6923076923076923
US_0042,https://abcnews.go.com/Health/rotting-ear-case-work-deadly-brown-recluse-spider/story?id=15904498,English,USA,ABC News,Traditional newspaper,International,12.0,3.0,2012.0,Rotting-Ear Case the Work of Deadly Brown Recluse Spider,"Amarillo, Texas_USA_2011",2011.0,"Amarillo, Texas",USA,N America,-101.87,35.2,-102.98,38.2,-102.98,38.2,Loxosceles reclusa,Loxosceles,Sicariidae,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,-,0.0,0.4827586206896552,0.5172413793103449
US_0042,https://abcnews.go.com/Health/rotting-ear-case-work-deadly-brown-recluse-spider/story?id=15904498,English,USA,ABC News,Traditional newspaper,International,12.0,3.0,2012.0,Rotting-Ear Case the Work of Deadly Brown Recluse Spider,"Marietta, Georgia_USA_2010",2010.0,"Marietta, Georgia",USA,N America,-84.61,33.95,-102.98,38.2,-102.98,38.2,Loxosceles reclusa,Loxosceles,Sicariidae,Araneae,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,yes,Angela Chuang,-,0.0,0.4827586206896552,0.5172413793103449
US_0042,https://abcnews.go.com/Health/rotting-ear-case-work-deadly-brown-recluse-spider/story?id=15904498,English,USA,ABC News,Traditional newspaper,International,12.0,3.0,2012.0,Rotting-Ear Case the Work of Deadly Brown Recluse Spider,Missouri_USA_1970,1970.0,Missouri,USA,N America,-91.8,37.99,-102.98,38.2,-102.98,38.2,Loxosceles reclusa,Loxosceles,Sicariidae,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,-,0.0,0.4827586206896552,0.5172413793103449
US_0043,https://www.medicaldaily.com/college-student-slammed-1-million-medical-bill-after-spider-bite-242923,English,USA,Medical Daily,Online newspaper,National,4.0,10.0,2012.0,College Student Slammed With $1 Million Medical Bill After Spider Bite,"Nashville, Tennessee_USA_2008",2008.0,"Nashville, Tennessee",USA,N America,-87.07,36.19,-102.98,38.2,-102.98,38.2,Loxosceles reclusa,Loxosceles,Sicariidae,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,-,0.14285714285714285,0.31746031746031744,0.5396825396825397
US_0044,https://www.ajc.com/business/spider-bite-victim-settles-with-delta-for-000/EqSnjVgyskmor6IADfGxAN/,English,USA,Atlanta Journal Constitution,Traditional newspaper,Regional,31.0,8.0,2012.0,"Spider bite victim settles with Delta for $80,000",NA_Germany_2006,2006.0,,Germany,Europe,,,13.38,52.51,-102.98,38.2,Loxosceles reclusa,Loxosceles,Sicariidae,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,yes,Angela Chuang,happened on a flight,0.07272727272727272,0.2,0.7272727272727273
US_0044,https://www.ajc.com/business/spider-bite-victim-settles-with-delta-for-000/EqSnjVgyskmor6IADfGxAN/,English,USA,Atlanta Journal Constitution,Traditional newspaper,Regional,31.0,8.0,2012.0,"Spider bite victim settles with Delta for $80,000","Amarillo, Texas_USA_2011",2011.0,"Amarillo, Texas",USA,N America,-101.87,35.2,-102.98,38.2,-102.98,38.2,Loxosceles reclusa,Loxosceles,Sicariidae,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,-,0.05660377358490566,0.20754716981132076,0.7358490566037735
US_0044,https://www.ajc.com/business/spider-bite-victim-settles-with-delta-for-000/EqSnjVgyskmor6IADfGxAN/,English,USA,Atlanta Journal Constitution,Traditional newspaper,Regional,31.0,8.0,2012.0,"Spider bite victim settles with Delta for $80,000","Atlanta, Georgia_USA_2012",2012.0,"Atlanta, Georgia",USA,N America,-84.56,33.77,-102.98,38.2,-102.98,38.2,Loxosceles reclusa,Loxosceles,Sicariidae,Araneae,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,yes,Angela Chuang,happened on a flight,0.027777777777777776,0.2777777777777778,0.6944444444444444
US_0046,https://www.dailymail.co.uk/news/article-2212578/Jane-Hefferans-years-agonising-surgery-1M-medical-bills-brown-recluse-SPIDER-bite.html,English,USA,Daily Mail,Traditional newspaper,International,3.0,10.0,2012.0,Student spends $1MILLION on 20 agonizing surgeries over four years after being bitten by a SPIDER,"Nashville, Tennessee_USA_2008",2008.0,"Nashville, Tennessee",USA,N America,-87.07,36.19,-102.98,38.2,-102.98,38.2,Loxosceles reclusa,Loxosceles,Sicariidae,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,yes,Angela Chuang,-,0.20903954802259886,0.3220338983050847,0.4463276836158192
US_0047,https://www.ctpost.com/local/article/Surprise-bunch-Spider-found-in-grapes-4090309.php,English,USA,CT Post,Traditional newspaper,Regional,6.0,12.0,2012.0,Surprise bunch: Spider found in grapes,"Black Rock, Connecticut_USA_2012",2012.0,"Black Rock, Connecticut",USA,N America,-72.91,41.27,-102.98,38.2,-102.98,38.2,Latrodectus sp,Latrodectus,Theridiidae,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,yes,Angela Chuang,"spider from CA, assumed to be L. hesperus",0.0,0.3333333333333333,0.6666666666666666
US_0048,https://loudwire.com/slayer-guitarist-jeff-hanneman-to-sit-out-2012-tour-dates-to-continue-recovery/,English,USA,Loudwire,Magazine,National,1.0,5.0,2012.0,Slayer Guitarist Jeff Hanneman to Sit Out 2012 Tour Dates to Continue Recovery,"Los Angeles, California_USA_2011",2011.0,"Los Angeles, California",USA,N America,-118.69,34.02,-102.98,38.2,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,yes,Angela Chuang,Celebrity,0.17307692307692307,0.07692307692307693,0.75
US_0049,https://www.fox8live.com/story/17588159/brown-widow-spiders-on-the-mov/,English,USA,Fox 8 Live,Traditional newspaper,Regional,19.0,4.0,2012.0,Brown widow spiders on the move in Louisiana,"Zachary, Louisiana_USA_2012",2012.0,"Zachary, Louisiana",USA,N America,-91.21,30.66,-102.98,38.2,-102.98,38.2,Latrodectus geometricus,Latrodectus,Theridiidae,Araneae,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,deadly to describe L. geometricus,0.02631578947368421,0.3157894736842105,0.6578947368421053
US_0050,https://www.nhpr.org/post/hairy-scary-biting-spiders-and-they-travel-packs#stream/0,English,USA,New Hampshire Public Radio,Online newspaper,Regional,5.0,6.0,2012.0,"Hairy, Scary, Biting Spiders - And They Travel In Packs",Sadiya_India_2012,2012.0,Sadiya,India,Asia,95.62,27.85,77.8,20.42,-102.98,38.2,Mygalomorph,Unknown,Theraphosidae,Araneae,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,head of the department of life sciences ,0.0625,0.15625,0.71875
US_0051,http://www.digitaljournal.com/article/326719,English,USA,Digital Journal,Magazine,International,15.0,6.0,2012.0,Woman claims she found spider in Chef Boyardee ravioli meal,"Mims, Florida_USA_2012",2012.0,"Mims, Florida",USA,N America,-80.92,28.68,-102.98,38.2,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,yes,Angela Chuang,The company dismisses this happened ,0.125,0.125,0.75
US_0051,http://www.digitaljournal.com/article/326719,English,USA,Digital Journal,Magazine,International,15.0,6.0,2012.0,Woman claims she found spider in Chef Boyardee ravioli meal,"Mims, Florida_USA_1992",1992.0,"Mims, Florida",USA,N America,-80.92,28.68,-102.98,38.2,-102.98,38.2,Loxosceles reclusa,Loxosceles,Sicariidae,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,The company dismisses this happened ,0.125,0.125,0.75
US_0052,https://rapidcityjournal.com/news/non-native-spiders-cause-problems/article_ffd7c8b9-2e6e-50cb-b273-4ec0068490ee.html,English,USA,Rapid City Journal,Traditional newspaper,Regional,17.0,9.0,2012.0,Non-native spiders cause problems,"Harding County, South Dakota_USA_2012",2012.0,"Harding County, South Dakota",USA,N America,-104.05,45.58,-102.98,38.2,-102.98,38.2,Loxosceles reclusa,Loxosceles,Sicariidae,Araneae,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang," The exact species of the spider isnt known, but few spiders could cause such an outcome aside from the brown recluse. The whole article is on brown recluses. ",0.06818181818181818,0.09090909090909091,0.8409090909090909
US_0053,https://www.dailymail.co.uk/news/article-2179019/Man-living-terror-home-overrun-venomous-spiders.html,English,USA,Daily Mail,Traditional newspaper,International,25.0,7.0,2012.0,Man living in terror as his home is overrun by venomous spiders,"Omaha, Nebraska_USA_2012",2012.0,"Omaha, Nebraska",USA,N America,-96.22,41.29,-102.98,38.2,-102.98,38.2,Loxosceles reclusa,Loxosceles,Sicariidae,Araneae,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,Douglas County Extension Office,0.07,0.34,0.54
US_0054,https://www.lubbockonline.com/article/20120619/NEWS/306199770,English,USA,Lubbock Avalanche Journal,Traditional newspaper,Regional,19.0,6.0,2012.0,"Spiders, snakes, scorpions pose threats during summer months in the Plains","Lubbock, Texas_USA_2012",2012.0,"Lubbock, Texas",USA,N America,-102.03,33.59,-102.98,38.2,-102.98,38.2,Loxosceles reclusa,Loxosceles,Sicariidae,Araneae,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,managing director of the Texas Panhandle Poison Center,0.06557377049180328,0.19672131147540983,0.7377049180327869
US_0055,https://www.kfvs12.com/story/19335293/brown-recluse-problem-plagues-marble-hill-family/,English,USA,KFVS 12 ,Traditional newspaper,Regional,21.0,8.0,2012.0,Brown recluse problem plagues Marble Hill family,"Marble Hills, MO_USA_2012",2012.0,"Marble Hills, MO",USA,N America,-90.0,37.3,-102.98,38.2,-102.98,38.2,Loxosceles reclusa,Loxosceles,Sicariidae,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,Pest control expert,0.04,0.32,0.64
US_0056,https://www.chicagotribune.com/redeye/redeye-spiders-attacking-downtown-highrises-in-chicago-20120713-story.html,English,USA,Chicago Tribune,Traditional newspaper,National,13.0,7.0,2012.0,Spiders attacking downtown high-rises? Not so fast,"Chicago, Illinois_USA_2012",2012.0,"Chicago, Illinois",USA,N America,-88.01,41.83,-102.98,38.2,-102.98,38.2,Larinioides sclopetarius,Larinioides,Araneidae,Araneae,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,"about a note circulating around a hotel warning to close windows for ballooning spiders; Field Museums Jim Louderman, a collections assistant for insects",0.03773584905660377,0.018867924528301886,0.9433962264150944
US_0057,http://www.noise11.com/news/slayer-guitarist-jeff-hanneman-bitten-by-spider-20120503,English,USA,Noise 11,Magazine,National,3.0,5.0,2012.0,Slayer Guitarist Jeff Hanneman Bitten By Spider,"Los Angeles, California_USA_2011",2011.0,"Los Angeles, California",USA,N America,-118.69,34.02,-102.98,38.2,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,Celebrity,0.16129032258064516,0.1935483870967742,0.6451612903225806
US_0058,https://music.mxdwn.com/2012/05/13/news/jeff-hannemans-return-to-slayer-delayed-while-arm-still-recovering-from-flesh-eating-disease/,English,USA,Music MXDWN,Magazine,National,13.0,5.0,2012.0,Jeff Hanneman’s Return to Slayer Delayed While Arm Still Recovering From Flesh-Eating Disease,"Los Angeles, California_USA_2011",2011.0,"Los Angeles, California",USA,N America,-118.69,34.02,-102.98,38.2,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,Celebrity,0.14285714285714285,0.14285714285714285,0.7142857142857143
